BAG_ID_Pand,status
0518100000238436,occur_both
0518100000238445,occur_both
0518100000238527,occur_both
0518100000238528,occur_both
0518100000238597,occur_both
0518100000238609,occur_both
0518100000238619,occur_both
0518100000238623,occur_both
0518100000238675,occur_both
0518100000238688,occur_both
0518100000238689,occur_both
0518100000238693,occur_both
0518100000238706,occur_both
0518100000238839,occur_both
0518100000238840,occur_both
0518100000238980,occur_both
0518100000238999,occur_both
0518100000239000,occur_both
0518100000239001,occur_both
0518100000239061,occur_both
0518100000239093,occur_both
0518100000239123,occur_both
0518100000239144,occur_both
0518100000239324,occur_both
0518100000239335,occur_both
0518100000239336,occur_both
0518100000239356,occur_both
0518100000239379,occur_both
0518100000239540,occur_both
0518100000239541,occur_both
0518100000239542,occur_both
0518100000239684,occur_both
0518100000239753,occur_both
0518100000239766,occur_both
0518100000239767,occur_both
0518100000239778,occur_both
0518100000239838,occur_both
0518100000239855,occur_both
0518100000239954,occur_both
0518100000240028,occur_both
0518100000240052,occur_both
0518100000240078,occur_both
0518100000240236,occur_both
0518100000240353,occur_both
0518100000240359,occur_both
0518100000240360,occur_both
0518100000240385,occur_both
0518100000240414,occur_both
0518100000240482,occur_both
0518100000240483,occur_both
0518100000240510,occur_both
0518100000240511,occur_both
0518100000240566,occur_both
0518100000240648,occur_both
0518100000240651,occur_both
0518100000240683,occur_both
0518100000240707,occur_both
0518100000240716,occur_both
0518100000240728,occur_both
0518100000240848,occur_both
0518100000240974,occur_both
0518100000240979,occur_both
0518100000241012,occur_both
0518100000241062,occur_both
0518100000241074,occur_both
0518100000241078,occur_both
0518100000241134,occur_both
0518100000241156,occur_both
0518100000241157,occur_both
0518100000241158,occur_both
0518100000241159,occur_both
0518100000241188,occur_both
0518100000241433,occur_both
0518100000241454,occur_both
0518100000241455,occur_both
0518100000241471,occur_both
0518100000241500,occur_both
0518100000241603,occur_both
0518100000241665,occur_both
0518100000241670,occur_both
0518100000241671,occur_both
0518100000241817,occur_both
0518100000241818,occur_both
0518100000241848,occur_both
0518100000241974,occur_both
0518100000242070,occur_both
0518100000242084,occur_both
0518100000242086,occur_both
0518100000242236,occur_both
0518100000242304,occur_both
0518100000242326,occur_both
0518100000242378,occur_both
0518100000242394,occur_both
0518100000242505,occur_both
0518100000242588,occur_both
0518100000242606,occur_both
0518100000242662,occur_both
0518100000242675,occur_both
0518100000242761,occur_both
0518100000242789,occur_both
0518100000242790,occur_both
0518100000242807,occur_both
0518100000242812,occur_both
0518100000242816,occur_both
0518100000242945,occur_both
0518100000242946,occur_both
0518100000242950,occur_both
0518100000242951,occur_both
0518100000242953,occur_both
0518100000242955,occur_both
0518100000242956,occur_both
0518100000242957,occur_both
0518100000242968,occur_both
0518100000243039,occur_both
0518100000243041,occur_both
0518100000243042,occur_both
0518100000243122,occur_both
0518100000243134,occur_both
0518100000243369,occur_both
0518100000243478,occur_both
0518100000243635,occur_both
0518100000243636,occur_both
0518100000243639,occur_both
0518100000243650,occur_both
0518100000243771,occur_both
0518100000243773,occur_both
0518100000243785,occur_both
0518100000243923,occur_both
0518100000243954,occur_both
0518100000243961,occur_both
0518100000243985,occur_both
0518100000243986,occur_both
0518100000243987,occur_both
0518100000244062,occur_both
0518100000244068,occur_both
0518100000244076,occur_both
0518100000244077,occur_both
0518100000244078,occur_both
0518100000244079,occur_both
0518100000244161,occur_both
0518100000244304,occur_both
0518100000244339,occur_both
0518100000244458,occur_both
0518100000244472,occur_both
0518100000244473,occur_both
0518100000244636,occur_both
0518100000244639,occur_both
0518100000244942,occur_both
0518100000244943,occur_both
0518100000244995,occur_both
0518100000245284,occur_both
0518100000245286,occur_both
0518100000245448,occur_both
0518100000245458,occur_both
0518100000245589,occur_both
0518100000245626,occur_both
0518100000245630,occur_both
0518100000245654,occur_both
0518100000245717,occur_both
0518100000245720,occur_both
0518100000245723,occur_both
0518100000245885,occur_both
0518100000245891,occur_both
0518100000246099,occur_both
0518100000246173,occur_both
0518100000246174,occur_both
0518100000246195,occur_both
0518100000246196,occur_both
0518100000246197,occur_both
0518100000246219,occur_both
0518100000246381,occur_both
0518100000246384,occur_both
0518100000246395,occur_both
0518100000246546,occur_both
0518100000246656,occur_both
0518100000246715,occur_both
0518100000246717,occur_both
0518100000246722,occur_both
0518100000246786,occur_both
0518100000246817,occur_both
0518100000246856,occur_both
0518100000246871,occur_both
0518100000246872,occur_both
0518100000246897,occur_both
0518100000246907,occur_both
0518100000246908,occur_both
0518100000246955,occur_both
0518100000246994,occur_both
0518100000247006,occur_both
0518100000247132,occur_both
0518100000247323,occur_both
0518100000247402,occur_both
0518100000247407,occur_both
0518100000247485,occur_both
0518100000247493,occur_both
0518100000247496,occur_both
0518100000247497,occur_both
0518100000247583,occur_both
0518100000247609,occur_both
0518100000247614,occur_both
0518100000247740,occur_both
0518100000248280,occur_both
0518100000248665,occur_both
0518100000248967,occur_both
0518100000249001,occur_both
0518100000249019,occur_both
0518100000249020,occur_both
0518100000249187,occur_both
0518100000249188,occur_both
0518100000249482,occur_both
0518100000249610,occur_both
0518100000249653,occur_both
0518100000249654,occur_both
0518100000249656,occur_both
0518100000249808,occur_both
0518100000250425,occur_both
0518100000250714,occur_both
0518100000250715,occur_both
0518100000250716,occur_both
0518100000250717,occur_both
0518100000251735,occur_both
0518100000251877,occur_both
0518100000252264,occur_both
0518100000252499,occur_both
0518100000252512,occur_both
0518100000253574,occur_both
0518100000253807,occur_both
0518100000253855,occur_both
0518100000254000,occur_both
0518100000254482,occur_both
0518100000256776,occur_both
0518100000257399,occur_both
0518100000260683,occur_both
0518100000265952,occur_both
0518100000266085,occur_both
0518100000267535,occur_both
0518100000268167,occur_both
0518100000268168,occur_both
0518100000268196,occur_both
0518100000268242,occur_both
0518100000268249,occur_both
0518100000268359,occur_both
0518100000268727,occur_both
0518100000268734,occur_both
0518100000268764,occur_both
0518100000269029,occur_both
0518100000269167,occur_both
0518100000269354,occur_both
0518100000269355,occur_both
0518100000269479,occur_both
0518100000269501,occur_both
0518100000269582,occur_both
0518100000269617,occur_both
0518100000269743,occur_both
0518100000269746,occur_both
0518100000269786,occur_both
0518100000270085,occur_both
0518100000270191,occur_both
0518100000270247,occur_both
0518100000270248,occur_both
0518100000270321,occur_both
0518100000270326,occur_both
0518100000270392,occur_both
0518100000270416,occur_both
0518100000270429,occur_both
0518100000270449,occur_both
0518100000270554,occur_both
0518100000270611,occur_both
0518100000270697,occur_both
0518100000270698,occur_both
0518100000270712,occur_both
0518100000270737,occur_both
0518100000270746,occur_both
0518100000270782,occur_both
0518100000270819,occur_both
0518100000270850,occur_both
0518100000270854,occur_both
0518100000270858,occur_both
0518100000270892,occur_both
0518100000270898,occur_both
0518100000270981,occur_both
0518100000271005,occur_both
0518100000271007,occur_both
0518100000271134,occur_both
0518100000271161,occur_both
0518100000271216,occur_both
0518100000271230,occur_both
0518100000271231,occur_both
0518100000271329,occur_both
0518100000271494,occur_both
0518100000271572,occur_both
0518100000271604,occur_both
0518100000271725,occur_both
0518100000271739,occur_both
0518100000271744,occur_both
0518100000271971,occur_both
0518100000271974,occur_both
0518100000271980,occur_both
0518100000272020,occur_both
0518100000272034,occur_both
0518100000272108,occur_both
0518100000272123,occur_both
0518100000272133,occur_both
0518100000272154,occur_both
0518100000272157,occur_both
0518100000272161,occur_both
0518100000272286,occur_both
0518100000272293,occur_both
0518100000272332,occur_both
0518100000272388,occur_both
0518100000272389,occur_both
0518100000272478,occur_both
0518100000272535,occur_both
0518100000272599,occur_both
0518100000272612,occur_both
0518100000272669,occur_both
0518100000272685,occur_both
0518100000272706,occur_both
0518100000272781,occur_both
0518100000272791,occur_both
0518100000272812,occur_both
0518100000272819,occur_both
0518100000272853,occur_both
0518100000272855,occur_both
0518100000272906,occur_both
0518100000272951,occur_both
0518100000273031,occur_both
0518100000273127,occur_both
0518100000273174,occur_both
0518100000273283,occur_both
0518100000273304,occur_both
0518100000273314,occur_both
0518100000273315,occur_both
0518100000273327,occur_both
0518100000273492,occur_both
0518100000273494,occur_both
0518100000273510,occur_both
0518100000273511,occur_both
0518100000273545,occur_both
0518100000273565,occur_both
0518100000273597,occur_both
0518100000273629,occur_both
0518100000273640,occur_both
0518100000273732,occur_both
0518100000273741,occur_both
0518100000273744,occur_both
0518100000273980,occur_both
0518100000273984,occur_both
0518100000274041,occur_both
0518100000274073,occur_both
0518100000274074,occur_both
0518100000274148,occur_both
0518100000274153,occur_both
0518100000274198,occur_both
0518100000274223,occur_both
0518100000274226,occur_both
0518100000274269,occur_both
0518100000274342,occur_both
0518100000274533,occur_both
0518100000274558,occur_both
0518100000274615,occur_both
0518100000274646,occur_both
0518100000274651,occur_both
0518100000274749,occur_both
0518100000274761,occur_both
0518100000274795,occur_both
0518100000274894,occur_both
0518100000274988,occur_both
0518100000274997,occur_both
0518100000275036,occur_both
0518100000275064,occur_both
0518100000275083,occur_both
0518100000275092,occur_both
0518100000275116,occur_both
0518100000275136,occur_both
0518100000275218,occur_both
0518100000275250,occur_both
0518100000275254,occur_both
0518100000275320,occur_both
0518100000275333,occur_both
0518100000275407,occur_both
0518100000275487,occur_both
0518100000275501,occur_both
0518100000275555,occur_both
0518100000275583,occur_both
0518100000275606,occur_both
0518100000275617,occur_both
0518100000275632,occur_both
0518100000275726,occur_both
0518100000275768,occur_both
0518100000275771,occur_both
0518100000275898,occur_both
0518100000275963,occur_both
0518100000275976,occur_both
0518100000276134,occur_both
0518100000276151,occur_both
0518100000276259,occur_both
0518100000276283,occur_both
0518100000276362,occur_both
0518100000276382,occur_both
0518100000276421,occur_both
0518100000276567,occur_both
0518100000276587,occur_both
0518100000276601,occur_both
0518100000276782,occur_both
0518100000276785,occur_both
0518100000276871,occur_both
0518100000276884,occur_both
0518100000276965,occur_both
0518100000276969,occur_both
0518100000276986,occur_both
0518100000277044,occur_both
0518100000277062,occur_both
0518100000277260,occur_both
0518100000277311,occur_both
0518100000277424,occur_both
0518100000277435,occur_both
0518100000277498,occur_both
0518100000277513,occur_both
0518100000277567,occur_both
0518100000277607,occur_both
0518100000277670,occur_both
0518100000277712,occur_both
0518100000277735,occur_both
0518100000277819,occur_both
0518100000278039,occur_both
0518100000278098,occur_both
0518100000278118,occur_both
0518100000278367,occur_both
0518100000278371,occur_both
0518100000278379,occur_both
0518100000278387,occur_both
0518100000278581,occur_both
0518100000278606,occur_both
0518100000278608,occur_both
0518100000278610,occur_both
0518100000278619,occur_both
0518100000278620,occur_both
0518100000278646,occur_both
0518100000278669,occur_both
0518100000278681,occur_both
0518100000278800,occur_both
0518100000278968,occur_both
0518100000278971,occur_both
0518100000278977,occur_both
0518100000278978,occur_both
0518100000278983,occur_both
0518100000279046,occur_both
0518100000279133,occur_both
0518100000279145,occur_both
0518100000279147,occur_both
0518100000279151,occur_both
0518100000279194,occur_both
0518100000279202,occur_both
0518100000279203,occur_both
0518100000279206,occur_both
0518100000279226,occur_both
0518100000279232,occur_both
0518100000279274,occur_both
0518100000279280,occur_both
0518100000279295,occur_both
0518100000279320,occur_both
0518100000279353,occur_both
0518100000279507,occur_both
0518100000279547,occur_both
0518100000279559,occur_both
0518100000279561,occur_both
0518100000279614,occur_both
0518100000279644,occur_both
0518100000279660,occur_both
0518100000279663,occur_both
0518100000279694,occur_both
0518100000279704,occur_both
0518100000279706,occur_both
0518100000279707,occur_both
0518100000279743,occur_both
0518100000279808,occur_both
0518100000279812,occur_both
0518100000279819,occur_both
0518100000279844,occur_both
0518100000279853,occur_both
0518100000279854,occur_both
0518100000279889,occur_both
0518100000280019,occur_both
0518100000280021,occur_both
0518100000280034,occur_both
0518100000280038,occur_both
0518100000280039,occur_both
0518100000280083,occur_both
0518100000280106,occur_both
0518100000280107,occur_both
0518100000280112,occur_both
0518100000280134,occur_both
0518100000280167,occur_both
0518100000280187,occur_both
0518100000280336,occur_both
0518100000280337,occur_both
0518100000280342,occur_both
0518100000280385,occur_both
0518100000280463,occur_both
0518100000280494,occur_both
0518100000280503,occur_both
0518100000280545,occur_both
0518100000280553,occur_both
0518100000280783,occur_both
0518100000280814,occur_both
0518100000280815,occur_both
0518100000280821,occur_both
0518100000280931,occur_both
0518100000280969,occur_both
0518100000281018,occur_both
0518100000281033,occur_both
0518100000281052,occur_both
0518100000281254,occur_both
0518100000281255,occur_both
0518100000281302,occur_both
0518100000281349,occur_both
0518100000281367,occur_both
0518100000281416,occur_both
0518100000281428,occur_both
0518100000281457,occur_both
0518100000281484,occur_both
0518100000281485,occur_both
0518100000281505,occur_both
0518100000281506,occur_both
0518100000281575,occur_both
0518100000281747,occur_both
0518100000281777,occur_both
0518100000281852,occur_both
0518100000281860,occur_both
0518100000281863,occur_both
0518100000281864,occur_both
0518100000281883,occur_both
0518100000281884,occur_both
0518100000281887,occur_both
0518100000281908,occur_both
0518100000281941,occur_both
0518100000281976,occur_both
0518100000282025,occur_both
0518100000282034,occur_both
0518100000282049,occur_both
0518100000282075,occur_both
0518100000282086,occur_both
0518100000282158,occur_both
0518100000282161,occur_both
0518100000282162,occur_both
0518100000282180,occur_both
0518100000282188,occur_both
0518100000282204,occur_both
0518100000282222,occur_both
0518100000282228,occur_both
0518100000282230,occur_both
0518100000282238,occur_both
0518100000282275,occur_both
0518100000282286,occur_both
0518100000282287,occur_both
0518100000282289,occur_both
0518100000282293,occur_both
0518100000282316,occur_both
0518100000282326,occur_both
0518100000282358,occur_both
0518100000282359,occur_both
0518100000282386,occur_both
0518100000282466,occur_both
0518100000282470,occur_both
0518100000282471,occur_both
0518100000282498,occur_both
0518100000282499,occur_both
0518100000282583,occur_both
0518100000282669,occur_both
0518100000282670,occur_both
0518100000282677,occur_both
0518100000282700,occur_both
0518100000282735,occur_both
0518100000282739,occur_both
0518100000282740,occur_both
0518100000282741,occur_both
0518100000282778,occur_both
0518100000282809,occur_both
0518100000282828,occur_both
0518100000282883,occur_both
0518100000282913,occur_both
0518100000282923,occur_both
0518100000282980,occur_both
0518100000282988,occur_both
0518100000283018,occur_both
0518100000283043,occur_both
0518100000283048,occur_both
0518100000283070,occur_both
0518100000283091,occur_both
0518100000283121,occur_both
0518100000283146,occur_both
0518100000283151,occur_both
0518100000283155,occur_both
0518100000283160,occur_both
0518100000283182,occur_both
0518100000283224,occur_both
0518100000283244,occur_both
0518100000283351,occur_both
0518100000283388,occur_both
0518100000283528,occur_both
0518100000283552,occur_both
0518100000283559,occur_both
0518100000283594,occur_both
0518100000283609,occur_both
0518100000283621,occur_both
0518100000283634,occur_both
0518100000283645,occur_both
0518100000283652,occur_both
0518100000283653,occur_both
0518100000283700,occur_both
0518100000283730,occur_both
0518100000283743,occur_both
0518100000283763,occur_both
0518100000283806,occur_both
0518100000283860,occur_both
0518100000283874,occur_both
0518100000283892,occur_both
0518100000283918,occur_both
0518100000283941,occur_both
0518100000284036,occur_both
0518100000284040,occur_both
0518100000284041,occur_both
0518100000284056,occur_both
0518100000284073,occur_both
0518100000284114,occur_both
0518100000284126,occur_both
0518100000284158,occur_both
0518100000284181,occur_both
0518100000284224,occur_both
0518100000284228,occur_both
0518100000284230,occur_both
0518100000284280,occur_both
0518100000284281,occur_both
0518100000284284,occur_both
0518100000284296,occur_both
0518100000284307,occur_both
0518100000284396,occur_both
0518100000284397,occur_both
0518100000284405,occur_both
0518100000284480,occur_both
0518100000284503,occur_both
0518100000284514,occur_both
0518100000284643,occur_both
0518100000284647,occur_both
0518100000284662,occur_both
0518100000284671,occur_both
0518100000284782,occur_both
0518100000284793,occur_both
0518100000284795,occur_both
0518100000284823,occur_both
0518100000284824,occur_both
0518100000284831,occur_both
0518100000284834,occur_both
0518100000284836,occur_both
0518100000284840,occur_both
0518100000284841,occur_both
0518100000284991,occur_both
0518100000285042,occur_both
0518100000285054,occur_both
0518100000285065,occur_both
0518100000285093,occur_both
0518100000285126,occur_both
0518100000285154,occur_both
0518100000285174,occur_both
0518100000285203,occur_both
0518100000285220,occur_both
0518100000285225,occur_both
0518100000285323,occur_both
0518100000285391,occur_both
0518100000285393,occur_both
0518100000285508,occur_both
0518100000285521,occur_both
0518100000285540,occur_both
0518100000285545,occur_both
0518100000285546,occur_both
0518100000285614,occur_both
0518100000285648,occur_both
0518100000285726,occur_both
0518100000285777,occur_both
0518100000285810,occur_both
0518100000285850,occur_both
0518100000285858,occur_both
0518100000285921,occur_both
0518100000285924,occur_both
0518100000285932,occur_both
0518100000285947,occur_both
0518100000285953,occur_both
0518100000285956,occur_both
0518100000285958,occur_both
0518100000285965,occur_both
0518100000285974,occur_both
0518100000286010,occur_both
0518100000286011,occur_both
0518100000286024,occur_both
0518100000286047,occur_both
0518100000286115,occur_both
0518100000286137,occur_both
0518100000286183,occur_both
0518100000286206,occur_both
0518100000286236,occur_both
0518100000286253,occur_both
0518100000286283,occur_both
0518100000286293,occur_both
0518100000286350,occur_both
0518100000286377,occur_both
0518100000286448,occur_both
0518100000286449,occur_both
0518100000286454,occur_both
0518100000286457,occur_both
0518100000286471,occur_both
0518100000286655,occur_both
0518100000286691,occur_both
0518100000286760,occur_both
0518100000286835,occur_both
0518100000286856,occur_both
0518100000286924,occur_both
0518100000287101,occur_both
0518100000287139,occur_both
0518100000287195,occur_both
0518100000287222,occur_both
0518100000287287,occur_both
0518100000287343,occur_both
0518100000287345,occur_both
0518100000287359,occur_both
0518100000287435,occur_both
0518100000287436,occur_both
0518100000287463,occur_both
0518100000287475,occur_both
0518100000287546,occur_both
0518100000287608,occur_both
0518100000287644,occur_both
0518100000287742,occur_both
0518100000287743,occur_both
0518100000287756,occur_both
0518100000287836,occur_both
0518100000287854,occur_both
0518100000287878,occur_both
0518100000287882,occur_both
0518100000287925,occur_both
0518100000287932,occur_both
0518100000287934,occur_both
0518100000287939,occur_both
0518100000287989,occur_both
0518100000287990,occur_both
0518100000288012,occur_both
0518100000288067,occur_both
0518100000288069,occur_both
0518100000288100,occur_both
0518100000288101,occur_both
0518100000288113,occur_both
0518100000288141,occur_both
0518100000288149,occur_both
0518100000288179,occur_both
0518100000288182,occur_both
0518100000288285,occur_both
0518100000288297,occur_both
0518100000288311,occur_both
0518100000288350,occur_both
0518100000288367,occur_both
0518100000288376,occur_both
0518100000288415,occur_both
0518100000288609,occur_both
0518100000288611,occur_both
0518100000288706,occur_both
0518100000288709,occur_both
0518100000288731,occur_both
0518100000288743,occur_both
0518100000288749,occur_both
0518100000288812,occur_both
0518100000288817,occur_both
0518100000288859,occur_both
0518100000288864,occur_both
0518100000288869,occur_both
0518100000288914,occur_both
0518100000288969,occur_both
0518100000289015,occur_both
0518100000289019,occur_both
0518100000289037,occur_both
0518100000289259,occur_both
0518100000289413,occur_both
0518100000289508,occur_both
0518100000289581,occur_both
0518100000289622,occur_both
0518100000289623,occur_both
0518100000289674,occur_both
0518100000289713,occur_both
0518100000289716,occur_both
0518100000289829,occur_both
0518100000289976,occur_both
0518100000290114,occur_both
0518100000290115,occur_both
0518100000290116,occur_both
0518100000290466,occur_both
0518100000290479,occur_both
0518100000290480,occur_both
0518100000290511,occur_both
0518100000290519,occur_both
0518100000290585,occur_both
0518100000290654,occur_both
0518100000290811,occur_both
0518100000290944,occur_both
0518100000292688,occur_both
0518100000295382,occur_both
0518100000295436,occur_both
0518100000295815,occur_both
0518100000295989,occur_both
0518100000296008,occur_both
0518100000296057,occur_both
0518100000296058,occur_both
0518100000296059,occur_both
0518100000296121,occur_both
0518100000296170,occur_both
0518100000296172,occur_both
0518100000296193,occur_both
0518100000296213,occur_both
0518100000296222,occur_both
0518100000296247,occur_both
0518100000296253,occur_both
0518100000296274,occur_both
0518100000296280,occur_both
0518100000296409,occur_both
0518100000296441,occur_both
0518100000296443,occur_both
0518100000296445,occur_both
0518100000296465,occur_both
0518100000296488,occur_both
0518100000296521,occur_both
0518100000296534,occur_both
0518100000296567,occur_both
0518100000296593,occur_both
0518100000296604,occur_both
0518100000296649,occur_both
0518100000296652,occur_both
0518100000296670,occur_both
0518100000296671,occur_both
0518100000296710,occur_both
0518100000296750,occur_both
0518100000296802,occur_both
0518100000296817,occur_both
0518100000296879,occur_both
0518100000296887,occur_both
0518100000296974,occur_both
0518100000297079,occur_both
0518100000297080,occur_both
0518100000297086,occur_both
0518100000297124,occur_both
0518100000297160,occur_both
0518100000297178,occur_both
0518100000297214,occur_both
0518100000297218,occur_both
0518100000297312,occur_both
0518100000297316,occur_both
0518100000297367,occur_both
0518100000297409,occur_both
0518100000297426,occur_both
0518100000297434,occur_both
0518100000297453,occur_both
0518100000297456,occur_both
0518100000297472,occur_both
0518100000297509,occur_both
0518100000297643,occur_both
0518100000297721,occur_both
0518100000297758,occur_both
0518100000297810,occur_both
0518100000297816,occur_both
0518100000297829,occur_both
0518100000297877,occur_both
0518100000297957,occur_both
0518100000297971,occur_both
0518100000298006,occur_both
0518100000298055,occur_both
0518100000298062,occur_both
0518100000298065,occur_both
0518100000298159,occur_both
0518100000298184,occur_both
0518100000298221,occur_both
0518100000298225,occur_both
0518100000298289,occur_both
0518100000298312,occur_both
0518100000298321,occur_both
0518100000298323,occur_both
0518100000298328,occur_both
0518100000298329,occur_both
0518100000298360,occur_both
0518100000298369,occur_both
0518100000298374,occur_both
0518100000298435,occur_both
0518100000298468,occur_both
0518100000298491,occur_both
0518100000298541,occur_both
0518100000298621,occur_both
0518100000298703,occur_both
0518100000298727,occur_both
0518100000298749,occur_both
0518100000298750,occur_both
0518100000298752,occur_both
0518100000298756,occur_both
0518100000298768,occur_both
0518100000298915,occur_both
0518100000298928,occur_both
0518100000298932,occur_both
0518100000299021,occur_both
0518100000299022,occur_both
0518100000299034,occur_both
0518100000299059,occur_both
0518100000299074,occur_both
0518100000299079,occur_both
0518100000299100,occur_both
0518100000299104,occur_both
0518100000299115,occur_both
0518100000299245,occur_both
0518100000299261,occur_both
0518100000299266,occur_both
0518100000299307,occur_both
0518100000299343,occur_both
0518100000299407,occur_both
0518100000299430,occur_both
0518100000299470,occur_both
0518100000299525,occur_both
0518100000299533,occur_both
0518100000299592,occur_both
0518100000299593,occur_both
0518100000299597,occur_both
0518100000299766,occur_both
0518100000299814,occur_both
0518100000299882,occur_both
0518100000299931,occur_both
0518100000299942,occur_both
0518100000299953,occur_both
0518100000299971,occur_both
0518100000300064,occur_both
0518100000300092,occur_both
0518100000300135,occur_both
0518100000300142,occur_both
0518100000300206,occur_both
0518100000300229,occur_both
0518100000300240,occur_both
0518100000300393,occur_both
0518100000300398,occur_both
0518100000300400,occur_both
0518100000300401,occur_both
0518100000300402,occur_both
0518100000300411,occur_both
0518100000300434,occur_both
0518100000300457,occur_both
0518100000300461,occur_both
0518100000300462,occur_both
0518100000300479,occur_both
0518100000300510,occur_both
0518100000300511,occur_both
0518100000300554,occur_both
0518100000300561,occur_both
0518100000300585,occur_both
0518100000300587,occur_both
0518100000300588,occur_both
0518100000300597,occur_both
0518100000300623,occur_both
0518100000300706,occur_both
0518100000300711,occur_both
0518100000300770,occur_both
0518100000300793,occur_both
0518100000300954,occur_both
0518100000301096,occur_both
0518100000301176,occur_both
0518100000301202,occur_both
0518100000301245,occur_both
0518100000301288,occur_both
0518100000301327,occur_both
0518100000301329,occur_both
0518100000301330,occur_both
0518100000301336,occur_both
0518100000301344,occur_both
0518100000301395,occur_both
0518100000301396,occur_both
0518100000301434,occur_both
0518100000301438,occur_both
0518100000301468,occur_both
0518100000301523,occur_both
0518100000301528,occur_both
0518100000301683,occur_both
0518100000301734,occur_both
0518100000301890,occur_both
0518100000301920,occur_both
0518100000301954,occur_both
0518100000301957,occur_both
0518100000301966,occur_both
0518100000302151,occur_both
0518100000302192,occur_both
0518100000302204,occur_both
0518100000302213,occur_both
0518100000302220,occur_both
0518100000302234,occur_both
0518100000302250,occur_both
0518100000302311,occur_both
0518100000302374,occur_both
0518100000302398,occur_both
0518100000302593,occur_both
0518100000302600,occur_both
0518100000302604,occur_both
0518100000302611,occur_both
0518100000302641,occur_both
0518100000302658,occur_both
0518100000302684,occur_both
0518100000302701,occur_both
0518100000302707,occur_both
0518100000302716,occur_both
0518100000302751,occur_both
0518100000302772,occur_both
0518100000302810,occur_both
0518100000302845,occur_both
0518100000302848,occur_both
0518100000302873,occur_both
0518100000302964,occur_both
0518100000303029,occur_both
0518100000303090,occur_both
0518100000303098,occur_both
0518100000303116,occur_both
0518100000303117,occur_both
0518100000303126,occur_both
0518100000303130,occur_both
0518100000303133,occur_both
0518100000303149,occur_both
0518100000303153,occur_both
0518100000303224,occur_both
0518100000303357,occur_both
0518100000303430,occur_both
0518100000303433,occur_both
0518100000303450,occur_both
0518100000303522,occur_both
0518100000303562,occur_both
0518100000303600,occur_both
0518100000303611,occur_both
0518100000303613,occur_both
0518100000303614,occur_both
0518100000303615,occur_both
0518100000303644,occur_both
0518100000303658,occur_both
0518100000303680,occur_both
0518100000303682,occur_both
0518100000303695,occur_both
0518100000303706,occur_both
0518100000303710,occur_both
0518100000303834,occur_both
0518100000303872,occur_both
0518100000303914,occur_both
0518100000303924,occur_both
0518100000303998,occur_both
0518100000304018,occur_both
0518100000304021,occur_both
0518100000304031,occur_both
0518100000304048,occur_both
0518100000304129,occur_both
0518100000304135,occur_both
0518100000304139,occur_both
0518100000304161,occur_both
0518100000304174,occur_both
0518100000304192,occur_both
0518100000304201,occur_both
0518100000304202,occur_both
0518100000304266,occur_both
0518100000304270,occur_both
0518100000304285,occur_both
0518100000304353,occur_both
0518100000304395,occur_both
0518100000304444,occur_both
0518100000304539,occur_both
0518100000304540,occur_both
0518100000304586,occur_both
0518100000304590,occur_both
0518100000304595,occur_both
0518100000304598,occur_both
0518100000304609,occur_both
0518100000304610,occur_both
0518100000304611,occur_both
