BAG_ID_Pand,status
0518100000304626,occur_both
0518100000304627,occur_both
0518100000304637,occur_both
0518100000304688,occur_both
0518100000304696,occur_both
0518100000304741,occur_both
0518100000304847,occur_both
0518100000304876,occur_both
0518100000304877,occur_both
0518100000304994,occur_both
0518100000305088,occur_both
0518100000305127,occur_both
0518100000305141,occur_both
0518100000305228,occur_both
0518100000305259,occur_both
0518100000305321,occur_both
0518100000305383,occur_both
0518100000305448,occur_both
0518100000305459,occur_both
0518100000305583,occur_both
0518100000305608,occur_both
0518100000305610,occur_both
0518100000305613,occur_both
0518100000305646,occur_both
0518100000305675,occur_both
0518100000305695,occur_both
0518100000305717,occur_both
0518100000305734,occur_both
0518100000305759,occur_both
0518100000305814,occur_both
0518100000305842,occur_both
0518100000305924,occur_both
0518100000305925,occur_both
0518100000306001,occur_both
0518100000306158,occur_both
0518100000306179,occur_both
0518100000306203,occur_both
0518100000306211,occur_both
0518100000306212,occur_both
0518100000306311,occur_both
0518100000306321,occur_both
0518100000306347,occur_both
0518100000306471,occur_both
0518100000306513,occur_both
0518100000306565,occur_both
0518100000306605,occur_both
0518100000306606,occur_both
0518100000306610,occur_both
0518100000306619,occur_both
0518100000306646,occur_both
0518100000306694,occur_both
0518100000306717,occur_both
0518100000306733,occur_both
0518100000306810,occur_both
0518100000306816,occur_both
0518100000306826,occur_both
0518100000306851,occur_both
0518100000306891,occur_both
0518100000306934,occur_both
0518100000306940,occur_both
0518100000306965,occur_both
0518100000307052,occur_both
0518100000307053,occur_both
0518100000307055,occur_both
0518100000307104,occur_both
0518100000307129,occur_both
0518100000307148,occur_both
0518100000307185,occur_both
0518100000307286,occur_both
0518100000307290,occur_both
0518100000307291,occur_both
0518100000307320,occur_both
0518100000307323,occur_both
0518100000307375,occur_both
0518100000307387,occur_both
0518100000307409,occur_both
0518100000307440,occur_both
0518100000307460,occur_both
0518100000307475,occur_both
0518100000307507,occur_both
0518100000307536,occur_both
0518100000307537,occur_both
0518100000307589,occur_both
0518100000307597,occur_both
0518100000307614,occur_both
0518100000307635,occur_both
0518100000307680,occur_both
0518100000307780,occur_both
0518100000307781,occur_both
0518100000307782,occur_both
0518100000307842,occur_both
0518100000307845,occur_both
0518100000307846,occur_both
0518100000307945,occur_both
0518100000307947,occur_both
0518100000307955,occur_both
0518100000307957,occur_both
0518100000307963,occur_both
0518100000307996,occur_both
0518100000308001,occur_both
0518100000308049,occur_both
0518100000308140,occur_both
0518100000308287,occur_both
0518100000308289,occur_both
0518100000308401,occur_both
0518100000308426,occur_both
0518100000308692,occur_both
0518100000308875,occur_both
0518100000308989,occur_both
0518100000309030,occur_both
0518100000309078,occur_both
0518100000309160,occur_both
0518100000309277,occur_both
0518100000309321,occur_both
0518100000309467,occur_both
0518100000309500,occur_both
0518100000309517,occur_both
0518100000309524,occur_both
0518100000309836,occur_both
0518100000309896,occur_both
0518100000310324,occur_both
0518100000310600,occur_both
0518100000310681,occur_both
0518100000311394,occur_both
0518100000311792,occur_both
0518100000314101,occur_both
0518100000314549,occur_both
0518100000314686,occur_both
0518100000314866,occur_both
0518100000314914,occur_both
0518100000315046,occur_both
0518100000315060,occur_both
0518100000315159,occur_both
0518100000315295,occur_both
0518100000315308,occur_both
0518100000315310,occur_both
0518100000315372,occur_both
0518100000315396,occur_both
0518100000315433,occur_both
0518100000315435,occur_both
0518100000315537,occur_both
0518100000315553,occur_both
0518100000315557,occur_both
0518100000315650,occur_both
0518100000315796,occur_both
0518100000315842,occur_both
0518100000315854,occur_both
0518100000315882,occur_both
0518100000315977,occur_both
0518100000316038,occur_both
0518100000316039,occur_both
0518100000316072,occur_both
0518100000316101,occur_both
0518100000316201,occur_both
0518100000316245,occur_both
0518100000316254,occur_both
0518100000316274,occur_both
0518100000316374,occur_both
0518100000316380,occur_both
0518100000316413,occur_both
0518100000316583,occur_both
0518100000316606,occur_both
0518100000316620,occur_both
0518100000316633,occur_both
0518100000316670,occur_both
0518100000316690,occur_both
0518100000316707,occur_both
0518100000316732,occur_both
0518100000316831,occur_both
0518100000316877,occur_both
0518100000316952,occur_both
0518100000317004,occur_both
0518100000317076,occur_both
0518100000317123,occur_both
0518100000317135,occur_both
0518100000317139,occur_both
0518100000317149,occur_both
0518100000317182,occur_both
0518100000317196,occur_both
0518100000317226,occur_both
0518100000317258,occur_both
0518100000317272,occur_both
0518100000317273,occur_both
0518100000317301,occur_both
0518100000317363,occur_both
0518100000317364,occur_both
0518100000317383,occur_both
0518100000317384,occur_both
0518100000317389,occur_both
0518100000317476,occur_both
0518100000317489,occur_both
0518100000317521,occur_both
0518100000317567,occur_both
0518100000317571,occur_both
0518100000317596,occur_both
0518100000317621,occur_both
0518100000317676,occur_both
0518100000317685,occur_both
0518100000317688,occur_both
0518100000317706,occur_both
0518100000317810,occur_both
0518100000317836,occur_both
0518100000317838,occur_both
0518100000317845,occur_both
0518100000317859,occur_both
0518100000317875,occur_both
0518100000317884,occur_both
0518100000317885,occur_both
0518100000317901,occur_both
0518100000317911,occur_both
0518100000317927,occur_both
0518100000317953,occur_both
0518100000317970,occur_both
0518100000317994,occur_both
0518100000318084,occur_both
0518100000318123,occur_both
0518100000318137,occur_both
0518100000318174,occur_both
0518100000318253,occur_both
0518100000318303,occur_both
0518100000318360,occur_both
0518100000318396,occur_both
0518100000318420,occur_both
0518100000318479,occur_both
0518100000318492,occur_both
0518100000318516,occur_both
0518100000318531,occur_both
0518100000318654,occur_both
0518100000318717,occur_both
0518100000318726,occur_both
0518100000318734,occur_both
0518100000318735,occur_both
0518100000318801,occur_both
0518100000318803,occur_both
0518100000318818,occur_both
0518100000318846,occur_both
0518100000318938,occur_both
0518100000318939,occur_both
0518100000318952,occur_both
0518100000318954,occur_both
0518100000318969,occur_both
0518100000319038,occur_both
0518100000319079,occur_both
0518100000319121,occur_both
0518100000319230,occur_both
0518100000319238,occur_both
0518100000319305,occur_both
0518100000319351,occur_both
0518100000319360,occur_both
0518100000319365,occur_both
0518100000319456,occur_both
0518100000319469,occur_both
0518100000319477,occur_both
0518100000319501,occur_both
0518100000319518,occur_both
0518100000319575,occur_both
0518100000319634,occur_both
0518100000319659,occur_both
0518100000319660,occur_both
0518100000319661,occur_both
0518100000319669,occur_both
0518100000319673,occur_both
0518100000319713,occur_both
0518100000319752,occur_both
0518100000319753,occur_both
0518100000319780,occur_both
0518100000319781,occur_both
0518100000319782,occur_both
0518100000319805,occur_both
0518100000319814,occur_both
0518100000319816,occur_both
0518100000319893,occur_both
0518100000320021,occur_both
0518100000320039,occur_both
0518100000320079,occur_both
0518100000320086,occur_both
0518100000320106,occur_both
0518100000320150,occur_both
0518100000320151,occur_both
0518100000320162,occur_both
0518100000320179,occur_both
0518100000320191,occur_both
0518100000320250,occur_both
0518100000320284,occur_both
0518100000320287,occur_both
0518100000320303,occur_both
0518100000320311,occur_both
0518100000320329,occur_both
0518100000320340,occur_both
0518100000320354,occur_both
0518100000320381,occur_both
0518100000320385,occur_both
0518100000320441,occur_both
0518100000320471,occur_both
0518100000320479,occur_both
0518100000320485,occur_both
0518100000320564,occur_both
0518100000320579,occur_both
0518100000320620,occur_both
0518100000320636,occur_both
0518100000320681,occur_both
0518100000320859,occur_both
0518100000320860,occur_both
0518100000320894,occur_both
0518100000320909,occur_both
0518100000321045,occur_both
0518100000321068,occur_both
0518100000321098,occur_both
0518100000321100,occur_both
0518100000321146,occur_both
0518100000321155,occur_both
0518100000321166,occur_both
0518100000321189,occur_both
0518100000321218,occur_both
0518100000321246,occur_both
0518100000321257,occur_both
0518100000321258,occur_both
0518100000321292,occur_both
0518100000321312,occur_both
0518100000321336,occur_both
0518100000321338,occur_both
0518100000321391,occur_both
0518100000321515,occur_both
0518100000321545,occur_both
0518100000321552,occur_both
0518100000321607,occur_both
0518100000321627,occur_both
0518100000321645,occur_both
0518100000321665,occur_both
0518100000321717,occur_both
0518100000321747,occur_both
0518100000321753,occur_both
0518100000321773,occur_both
0518100000321810,occur_both
0518100000321820,occur_both
0518100000321822,occur_both
0518100000321833,occur_both
0518100000321863,occur_both
0518100000321916,occur_both
0518100000321920,occur_both
0518100000321933,occur_both
0518100000322037,occur_both
0518100000322047,occur_both
0518100000322051,occur_both
0518100000322079,occur_both
0518100000322128,occur_both
0518100000322136,occur_both
0518100000322378,occur_both
0518100000322394,occur_both
0518100000322407,occur_both
0518100000322461,occur_both
0518100000322462,occur_both
0518100000322554,occur_both
0518100000322655,occur_both
0518100000322663,occur_both
0518100000322701,occur_both
0518100000322704,occur_both
0518100000322803,occur_both
0518100000322846,occur_both
0518100000322863,occur_both
0518100000322895,occur_both
0518100000323023,occur_both
0518100000323051,occur_both
0518100000323055,occur_both
0518100000323081,occur_both
0518100000323085,occur_both
0518100000323092,occur_both
0518100000323126,occur_both
0518100000323200,occur_both
0518100000323277,occur_both
0518100000323431,occur_both
0518100000323499,occur_both
0518100000323534,occur_both
0518100000323588,occur_both
0518100000323595,occur_both
0518100000323620,occur_both
0518100000323629,occur_both
0518100000323640,occur_both
0518100000323641,occur_both
0518100000323689,occur_both
0518100000323735,occur_both
0518100000323801,occur_both
0518100000323823,occur_both
0518100000323855,occur_both
0518100000323856,occur_both
0518100000323868,occur_both
0518100000323897,occur_both
0518100000323917,occur_both
0518100000323964,occur_both
0518100000323965,occur_both
0518100000323972,occur_both
0518100000323998,occur_both
0518100000324022,occur_both
0518100000324070,occur_both
0518100000324088,occur_both
0518100000324089,occur_both
0518100000324106,occur_both
0518100000324123,occur_both
0518100000324124,occur_both
0518100000324149,occur_both
0518100000324179,occur_both
0518100000324196,occur_both
0518100000324265,occur_both
0518100000324306,occur_both
0518100000324477,occur_both
0518100000324479,occur_both
0518100000324526,occur_both
0518100000324568,occur_both
0518100000324598,occur_both
0518100000324645,occur_both
0518100000324646,occur_both
0518100000324655,occur_both
0518100000324668,occur_both
0518100000324682,occur_both
0518100000324722,occur_both
0518100000324739,occur_both
0518100000324741,occur_both
0518100000324811,occur_both
0518100000324881,occur_both
0518100000324975,occur_both
0518100000324983,occur_both
0518100000325011,occur_both
0518100000325041,occur_both
0518100000325048,occur_both
0518100000325151,occur_both
0518100000325171,occur_both
0518100000325314,occur_both
0518100000325356,occur_both
0518100000325362,occur_both
0518100000325404,occur_both
0518100000325473,occur_both
0518100000325474,occur_both
0518100000325481,occur_both
0518100000325580,occur_both
0518100000325612,occur_both
0518100000325629,occur_both
0518100000325642,occur_both
0518100000325707,occur_both
0518100000325709,occur_both
0518100000325721,occur_both
0518100000325736,occur_both
0518100000325741,occur_both
0518100000325783,occur_both
0518100000325786,occur_both
0518100000325816,occur_both
0518100000325837,occur_both
0518100000325908,occur_both
0518100000326144,occur_both
0518100000326223,occur_both
0518100000326407,occur_both
0518100000326443,occur_both
0518100000326502,occur_both
0518100000326515,occur_both
0518100000326516,occur_both
0518100000326523,occur_both
0518100000326552,occur_both
0518100000326614,occur_both
0518100000326628,occur_both
0518100000326674,occur_both
0518100000326750,occur_both
0518100000326751,occur_both
0518100000326758,occur_both
0518100000326765,occur_both
0518100000326922,occur_both
0518100000326949,occur_both
0518100000327055,occur_both
0518100000327137,occur_both
0518100000327139,occur_both
0518100000327389,occur_both
0518100000327408,occur_both
0518100000327419,occur_both
0518100000327469,occur_both
0518100000327513,occur_both
0518100000327609,occur_both
0518100000327731,occur_both
0518100000327767,occur_both
0518100000327791,occur_both
0518100000327792,occur_both
0518100000327881,occur_both
0518100000328046,occur_both
0518100000328083,occur_both
0518100000328089,occur_both
0518100000328182,occur_both
0518100000328217,occur_both
0518100000328220,occur_both
0518100000328221,occur_both
0518100000328586,occur_both
0518100000328740,occur_both
0518100000328954,occur_both
0518100000329839,occur_both
0518100000329872,occur_both
0518100000333597,occur_both
0518100000333616,occur_both
0518100000333859,occur_both
0518100000333871,occur_both
0518100000333928,occur_both
0518100000334004,occur_both
0518100000334019,occur_both
0518100000334051,occur_both
0518100000334080,occur_both
0518100000334106,occur_both
0518100000334124,occur_both
0518100000334125,occur_both
0518100000334228,occur_both
0518100000334273,occur_both
0518100000334317,occur_both
0518100000334331,occur_both
0518100000334382,occur_both
0518100000334398,occur_both
0518100000334478,occur_both
0518100000334588,occur_both
0518100000334602,occur_both
0518100000334615,occur_both
0518100000334624,occur_both
0518100000334801,occur_both
0518100000334824,occur_both
0518100000334885,occur_both
0518100000334905,occur_both
0518100000334962,occur_both
0518100000334968,occur_both
0518100000335022,occur_both
0518100000335030,occur_both
0518100000335051,occur_both
0518100000335103,occur_both
0518100000335199,occur_both
0518100000335219,occur_both
0518100000335284,occur_both
0518100000335305,occur_both
0518100000335343,occur_both
0518100000335362,occur_both
0518100000335370,occur_both
0518100000335413,occur_both
0518100000335532,occur_both
0518100000335535,occur_both
0518100000335657,occur_both
0518100000335734,occur_both
0518100000335817,occur_both
0518100000335829,occur_both
0518100000335876,occur_both
0518100000335919,occur_both
0518100000336003,occur_both
0518100000336085,occur_both
0518100000336166,occur_both
0518100000336227,occur_both
0518100000336279,occur_both
0518100000336295,occur_both
0518100000336306,occur_both
0518100000336345,occur_both
0518100000336369,occur_both
0518100000336393,occur_both
0518100000336414,occur_both
0518100000336422,occur_both
0518100000336510,occur_both
0518100000336534,occur_both
0518100000336602,occur_both
0518100000336649,occur_both
0518100000336738,occur_both
0518100000336745,occur_both
0518100000336752,occur_both
0518100000336763,occur_both
0518100000336766,occur_both
0518100000336767,occur_both
0518100000336829,occur_both
0518100000336977,occur_both
0518100000336989,occur_both
0518100000336995,occur_both
0518100000336999,occur_both
0518100000337027,occur_both
0518100000337034,occur_both
0518100000337064,occur_both
0518100000337084,occur_both
0518100000337087,occur_both
0518100000337088,occur_both
0518100000337110,occur_both
0518100000337115,occur_both
0518100000337131,occur_both
0518100000337134,occur_both
0518100000337168,occur_both
0518100000337176,occur_both
0518100000337182,occur_both
0518100000337211,occur_both
0518100000337277,occur_both
0518100000337314,occur_both
0518100000337347,occur_both
0518100000337359,occur_both
0518100000337360,occur_both
0518100000337368,occur_both
0518100000337447,occur_both
0518100000337451,occur_both
0518100000337468,occur_both
0518100000337512,occur_both
0518100000337571,occur_both
0518100000337572,occur_both
0518100000337627,occur_both
0518100000337628,occur_both
0518100000337693,occur_both
0518100000337725,occur_both
0518100000337765,occur_both
0518100000337805,occur_both
0518100000337859,occur_both
0518100000337879,occur_both
0518100000337974,occur_both
0518100000337986,occur_both
0518100000337987,occur_both
0518100000337998,occur_both
0518100000338000,occur_both
0518100000338075,occur_both
0518100000338077,occur_both
0518100000338163,occur_both
0518100000338293,occur_both
0518100000338304,occur_both
0518100000338370,occur_both
0518100000338482,occur_both
0518100000338500,occur_both
0518100000338508,occur_both
0518100000338523,occur_both
0518100000338559,occur_both
0518100000338562,occur_both
0518100000338668,occur_both
0518100000338736,occur_both
0518100000338741,occur_both
0518100000338743,occur_both
0518100000338750,occur_both
0518100000338797,occur_both
0518100000338798,occur_both
0518100000338802,occur_both
0518100000338805,occur_both
0518100000338821,occur_both
0518100000338834,occur_both
0518100000338897,occur_both
0518100000338908,occur_both
0518100000338946,occur_both
0518100000338998,occur_both
0518100000339003,occur_both
0518100000339027,occur_both
0518100000339029,occur_both
0518100000339048,occur_both
0518100000339121,occur_both
0518100000339122,occur_both
0518100000339125,occur_both
0518100000339152,occur_both
0518100000339160,occur_both
0518100000339161,occur_both
0518100000339162,occur_both
0518100000339315,occur_both
0518100000339325,occur_both
0518100000339331,occur_both
0518100000339346,occur_both
0518100000339351,occur_both
0518100000339397,occur_both
0518100000339442,occur_both
0518100000339443,occur_both
0518100000339445,occur_both
0518100000339446,occur_both
0518100000339478,occur_both
0518100000339481,occur_both
0518100000339523,occur_both
0518100000339555,occur_both
0518100000339556,occur_both
0518100000339573,occur_both
0518100000339583,occur_both
0518100000339641,occur_both
0518100000339643,occur_both
0518100000339660,occur_both
0518100000339710,occur_both
0518100000339725,occur_both
0518100000339757,occur_both
0518100000339764,occur_both
0518100000339765,occur_both
0518100000339785,occur_both
0518100000339845,occur_both
0518100000339981,occur_both
0518100000340028,occur_both
0518100000340162,occur_both
0518100000340170,occur_both
0518100000340196,occur_both
0518100000340213,occur_both
0518100000340262,occur_both
0518100000340320,occur_both
0518100000340407,occur_both
0518100000340434,occur_both
0518100000340459,occur_both
0518100000340504,occur_both
0518100000340564,occur_both
0518100000340608,occur_both
0518100000340658,occur_both
0518100000340677,occur_both
0518100000340700,occur_both
0518100000340715,occur_both
0518100000340743,occur_both
0518100000340770,occur_both
0518100000340786,occur_both
0518100000340827,occur_both
0518100000340865,occur_both
0518100000340881,occur_both
0518100000340893,occur_both
0518100000340895,occur_both
0518100000340904,occur_both
0518100000340936,occur_both
0518100000341144,occur_both
0518100000341162,occur_both
0518100000341204,occur_both
0518100000341254,occur_both
0518100000341280,occur_both
0518100000341291,occur_both
0518100000341292,occur_both
0518100000341338,occur_both
0518100000341359,occur_both
0518100000341426,occur_both
0518100000341484,occur_both
0518100000341507,occur_both
0518100000341521,occur_both
0518100000341537,occur_both
0518100000341561,occur_both
0518100000341589,occur_both
0518100000341611,occur_both
0518100000341672,occur_both
0518100000341680,occur_both
0518100000341682,occur_both
0518100000341683,occur_both
0518100000341684,occur_both
0518100000341689,occur_both
0518100000341703,occur_both
0518100000341704,occur_both
0518100000341714,occur_both
0518100000341732,occur_both
0518100000341823,occur_both
0518100000341900,occur_both
0518100000341931,occur_both
0518100000341981,occur_both
0518100000342007,occur_both
0518100000342015,occur_both
0518100000342031,occur_both
0518100000342045,occur_both
0518100000342119,occur_both
0518100000342253,occur_both
0518100000342254,occur_both
0518100000342280,occur_both
0518100000342297,occur_both
0518100000342325,occur_both
0518100000342338,occur_both
0518100000342407,occur_both
0518100000342409,occur_both
0518100000342472,occur_both
0518100000342473,occur_both
0518100000342532,occur_both
0518100000342581,occur_both
0518100000342595,occur_both
0518100000342600,occur_both
0518100000342606,occur_both
0518100000342610,occur_both
0518100000342624,occur_both
0518100000342718,occur_both
0518100000342740,occur_both
0518100000342782,occur_both
0518100000342803,occur_both
0518100000342918,occur_both
0518100000342971,occur_both
0518100000342980,occur_both
0518100000343101,occur_both
0518100000343110,occur_both
0518100000343204,occur_both
0518100000343268,occur_both
0518100000343284,occur_both
0518100000343328,occur_both
0518100000343471,occur_both
0518100000343537,occur_both
0518100000343568,occur_both
0518100000343570,occur_both
0518100000343584,occur_both
0518100000343600,occur_both
0518100000343602,occur_both
0518100000343607,occur_both
0518100000343609,occur_both
0518100000343670,occur_both
0518100000343786,occur_both
0518100000343798,occur_both
0518100000343958,occur_both
0518100000343999,occur_both
0518100000344056,occur_both
0518100000344085,occur_both
0518100000344131,occur_both
0518100000344213,occur_both
0518100000344219,occur_both
0518100000344262,occur_both
0518100000344318,occur_both
0518100000344350,occur_both
0518100000344462,occur_both
0518100000344475,occur_both
0518100000344476,occur_both
0518100000344481,occur_both
0518100000344516,occur_both
0518100000344517,occur_both
0518100000344547,occur_both
0518100000344586,occur_both
0518100000344637,occur_both
0518100000344648,occur_both
0518100000344716,occur_both
0518100000344718,occur_both
0518100000344808,occur_both
0518100000344831,occur_both
0518100000344841,occur_both
0518100000344869,occur_both
0518100000344870,occur_both
0518100000344917,occur_both
0518100000344929,occur_both
0518100000344946,occur_both
0518100000345015,occur_both
0518100000345072,occur_both
0518100000345076,occur_both
0518100000345160,occur_both
0518100000345172,occur_both
0518100000345198,occur_both
0518100000345207,occur_both
0518100000345301,occur_both
0518100000345303,occur_both
0518100000345370,occur_both
0518100000345427,occur_both
0518100000345460,occur_both
0518100000345496,occur_both
0518100000345514,occur_both
0518100000345557,occur_both
0518100000345579,occur_both
0518100000345580,occur_both
0518100000345673,occur_both
0518100000345708,occur_both
0518100000345726,occur_both
0518100000345771,occur_both
0518100000345802,occur_both
0518100000345881,occur_both
0518100000345884,occur_both
0518100000345885,occur_both
0518100000345912,occur_both
0518100000345931,occur_both
0518100000345937,occur_both
0518100000345938,occur_both
0518100000345946,occur_both
0518100000345956,occur_both
0518100000345958,occur_both
0518100000345994,occur_both
0518100000346051,occur_both
0518100000346052,occur_both
0518100000346060,occur_both
0518100000346081,occur_both
0518100000346293,occur_both
0518100000346346,occur_both
0518100000346370,occur_both
0518100000346440,occur_both
0518100000346445,occur_both
0518100000346577,occur_both
0518100000346578,occur_both
0518100000346773,occur_both
0518100000346774,occur_both
0518100000346892,occur_both
0518100000347046,occur_both
0518100000347086,occur_both
0518100000347201,occur_both
0518100000347248,occur_both
0518100000347250,occur_both
0518100000347267,occur_both
0518100000347531,occur_both
0518100000347606,occur_both
0518100000347621,occur_both
0518100000347684,occur_both
0518100000347729,occur_both
0518100000347981,occur_both
0518100000348281,occur_both
0518100000348656,occur_both
0518100000348853,occur_both
0518100000348854,occur_both
0518100000349753,occur_both
0518100000352169,occur_both
0518100000352210,occur_both
0518100000352335,occur_both
0518100000352376,occur_both
0518100000352387,occur_both
0518100000352547,occur_both
0518100000352648,occur_both
0518100000352649,occur_both
0518100000352727,occur_both
0518100000352766,occur_both
0518100000352833,occur_both
0518100000352926,occur_both
0518100000353032,occur_both
0518100000353148,occur_both
0518100000353158,occur_both
0518100000353223,occur_both
0518100000353233,occur_both
0518100000353518,occur_both
0518100000353587,occur_both
0518100000353648,occur_both
0518100000353702,occur_both
0518100000353747,occur_both
0518100000353768,occur_both
0518100000353873,occur_both
0518100000353961,occur_both
0518100000354053,occur_both
0518100000354094,occur_both
0518100000354116,occur_both
0518100000354142,occur_both
0518100000354164,occur_both
0518100000354221,occur_both
0518100000354358,occur_both
0518100000354376,occur_both
0518100000354449,occur_both
0518100000354453,occur_both
0518100000354477,occur_both
0518100000354492,occur_both
0518100000354539,occur_both
0518100000354570,occur_both
0518100000354586,occur_both
0518100000354627,occur_both
0518100000354753,occur_both
0518100000354780,occur_both
0518100000354803,occur_both
0518100000354833,occur_both
0518100000354852,occur_both
0518100000354858,occur_both
0518100000354899,occur_both
0518100000354989,occur_both
0518100000355018,occur_both
0518100000355065,occur_both
0518100000355077,occur_both
0518100001629618,occur_both
0518100001629794,occur_both
0518100001631366,occur_both
0518100001631912,occur_both
0518100001637385,occur_both
0518100001637388,occur_both
0518100001638931,occur_both
0518100001638935,occur_both
0518100001639021,occur_both
0518100001639733,occur_both
0518100001639992,occur_both
0518100001639995,occur_both
0518100001639996,occur_both
0518100001640001,occur_both
0518100001640004,occur_both
0518100001640008,occur_both
0518100001640014,occur_both
0518100001640022,occur_both
0518100001640023,occur_both
0518100001640025,occur_both
0518100001640047,occur_both
0518100001640091,occur_both
0518100001640092,occur_both
0518100001640093,occur_both
0518100001640096,occur_both
0518100001640156,occur_both
0518100001640158,occur_both
0518100001640265,occur_both
0518100001640440,occur_both
0518100001640443,occur_both
0518100001640444,occur_both
0518100001640446,occur_both
0518100001640447,occur_both
0518100001640448,occur_both
0518100001640495,occur_both
0518100001640527,occur_both
0518100001640548,occur_both
0518100001640602,occur_both
0518100001640688,occur_both
0518100001640882,occur_both
0518100001641118,occur_both
0518100001641326,occur_both
0518100001641690,occur_both
0518100001641693,occur_both
0518100001642742,occur_both
0518100001644866,occur_both
0518100001644881,occur_both
0518100001644882,occur_both
0518100001644883,occur_both
0518100001645169,occur_both
0518100001645176,occur_both
0518100001646107,occur_both
0518100001648522,occur_both
0518100001657097,occur_both
0518100001658516,occur_both
0518100001658517,occur_both
0518100001658518,occur_both
0518100001658519,occur_both
0518100001670570,occur_both
0518100001677434,occur_both
0518100001737472,occur_both
0518100001746008,occur_both
0518100001746013,occur_both
0518100001746027,occur_both
0518100001746028,occur_both
0518100001748310,occur_both
0518100001749098,occur_both
0518100001751533,occur_both
0518100001751534,occur_both
0518100001752695,occur_both
0518100001753613,occur_both
0518100001754001,occur_both
0518100001754002,occur_both
0518100001754656,occur_both
0518100001757307,occur_both
0518100001757712,occur_both
0518100001757730,occur_both
0518100001757731,occur_both
0518100001757732,occur_both
0518100001764160,occur_both
0518100001765116,occur_both
0518100001766678,occur_both
0518100001770458,occur_both
0518100001770860,occur_both
0518100001774908,occur_both
0518100001774909,occur_both
0518100001777530,occur_both
0518100001778107,occur_both
0518100000203814,occur_in_file2
0518100000207062,occur_in_file2
0518100000207063,occur_in_file2
0518100000208253,occur_in_file2
0518100000209746,occur_in_file2
0518100000216701,occur_in_file2
0518100000216702,occur_in_file2
0518100000216703,occur_in_file2
0518100000219250,occur_in_file2
0518100000220087,occur_in_file2
0518100000220473,occur_in_file2
0518100000225674,occur_in_file2
0518100000225675,occur_in_file2
0518100000228723,occur_in_file2
0518100000232627,occur_in_file2
0518100000232812,occur_in_file2
0518100000232813,occur_in_file2
0518100000233155,occur_in_file2
0518100000236836,occur_in_file2
0518100000236837,occur_in_file2
0518100000237400,occur_in_file2
0518100000237593,occur_in_file2
0518100000237787,occur_in_file2
0518100000240394,occur_in_file2
0518100000260088,occur_in_file2
0518100000276244,occur_in_file2
0518100000280704,occur_in_file2
0518100000281194,occur_in_file2
0518100000281907,occur_in_file2
0518100000282351,occur_in_file2
0518100000282933,occur_in_file2
0518100000282934,occur_in_file2
0518100000284541,occur_in_file2
0518100000285310,occur_in_file2
0518100000287551,occur_in_file2
0518100000291560,occur_in_file2
0518100000299165,occur_in_file2
0518100000302165,occur_in_file2
0518100000302992,occur_in_file2
0518100000314685,occur_in_file2
0518100000315356,occur_in_file2
0518100000319049,occur_in_file2
0518100000323325,occur_in_file2
0518100000335268,occur_in_file2
0518100000336269,occur_in_file2
0518100000336377,occur_in_file2
0518100000336378,occur_in_file2
0518100000338840,occur_in_file2
0518100000339650,occur_in_file2
0518100000339651,occur_in_file2
0518100000341767,occur_in_file2
0518100000342744,occur_in_file2
0518100000343476,occur_in_file2
0518100000344811,occur_in_file2
0518100000346686,occur_in_file2
0518100001640218,occur_in_file2
0518100001640662,occur_in_file2
